qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,water_stable
qmof-8e45c8d,gmof_AlO6-irmof6_A_No4,Al2C33H24O12,Al2C33H24O12,[Al].[O-]C(=O)c1cc(C)c(c2c1CC2)C(=O)[O-] MOFid-v1.ttp.cat0,Al.ZXPUUGBDPKVBTH.MOFkey-v1.ttp,['[Al]'],['[O-]C(=O)c1cc(C)c(c2c1CC2)C(=O)[O-]'],[Al].[O-]C(=O)c1cc(C)c(c2c1CC2)C(=O)[O-],ttp,71,8.47659,9.00111,1.0807083158183246,1024.0954966219329,P3,143,trigonal,3,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[6, 1, 1]",True,False,-486.52441466,-4.88339,-481.64102466,0.0,3.75992,1.201501,-1.708419,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-1281756,gmof_AlO6-mof177-N_No15,AlC21H6N7O18,AlC21H6N7O18,[Al].[O-]C(=O)c1c(cc(cc1N(=O)=O)N(c1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])c1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])N(=O)=O MOFid-v1.tsg.cat0,Al.LEGHIMNCELIPII.MOFkey-v1.tsg,['[Al]'],['[O-]C(=O)c1c(cc(cc1N(=O)=O)N(c1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])c1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])N(=O)=O'],[Al].[O-]C(=O)c1c(cc(cc1N(=O)=O)N(c1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])c1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])N(=O)=O,tsg,53,5.31884,6.25622,1.616001775722843,689.7908475278546,P312,149,trigonal,32,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[5, 1, 1]",True,False,-384.83741162,-4.64241,-380.19500162,0.0,2.312789,0.767314,-0.695475,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
qmof-049a1ce,gmof_AlO6-mof177_No11,AlC33H15O18,AlC33H15O18,OC(=O)c1cc(cc(c1C(=O)[O-])C(=O)O)c1cc(cc(c1)c1cc(C(=O)O)c(c(c1)C(=O)O)C(=O)[O-])c1cc(C(=O)O)c(c(c1)C(=O)O)C(=O)[O-].[Al] MOFid-v1.tsg.cat0,Al.HKEDKTUMXCIZCH.MOFkey-v1.tsg,['[Al]'],['OC(=O)c1cc(cc(c1C(=O)[O-])C(=O)O)c1cc(cc(c1)c1cc(C(=O)O)c(c(c1)C(=O)O)C(=O)[O-])c1cc(C(=O)O)c(c(c1)C(=O)O)C(=O)[O-]'],OC(=O)c1cc(cc(c1C(=O)[O-])C(=O)O)c1cc(cc(c1)c1cc(C(=O)O)c(c(c1)C(=O)O)C(=O)[O-])c1cc(C(=O)O)c(c(c1)C(=O)O)C(=O)[O-].[Al],tsg,67,6.16235,6.88344,1.2630077392829768,955.0906472559124,C2,5,monoclinic,2,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[5, 1, 1]",True,False,-487.41420058,-5.25229,-482.16191058,0.0,3.3389070000000003,0.454432,-2.034475,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77
qmof-164026e,gmof_AlO6-mof177_No30,Al3C81Cl9H36O18,AlC27Cl3H12O6,[Al].[O-]C(=O)c1ccc(cc1Cl)c1cc(cc(c1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-] MOFid-v1.tsg.cat0,Al.IDMNSBONFAGEFE.MOFkey-v1.tsg,['[Al]'],['[O-]C(=O)c1ccc(cc1Cl)c1cc(cc(c1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]'],[Al].[O-]C(=O)c1ccc(cc1Cl)c1cc(cc(c1)c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-],tsg,147,8.55244,8.85873,1.0494688596861208,2685.36415225387,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[6, 1, 1]",True,False,-1040.46084249,-12.05833,-1028.40251249,0.0,3.3533570000000004,0.695791,-1.807566,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-2b10e5e,gmof_AlO6-mof180_No3,AlC36H21O6,AlC36H21O6,,,['[Al]'],['[O-]C(=O)c1ccc(cc1)C#Cc1c(C)c(C#Cc2ccc(cc2)C(=O)[O-])c(c(c1C)C#Cc1ccc(cc1)C(=O)[O-])C'],[Al].[O-]C(=O)c1ccc(cc1)C#Cc1c(C)c(C#Cc2ccc(cc2)C(=O)[O-])c(c(c1C)C#Cc1ccc(cc1)C(=O)[O-])C,,64,14.4056,14.56947,0.667219836379691,1434.8350188028005,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[7, 1, 1]",True,False,-450.91568366,-4.29735,-446.61833366,0.0,2.969228,-0.457076,-2.576304,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
qmof-3c1695e,gmof_Uio66Zr-irmof10_A-irmof14_A_No436,Zr6C88F2H40N10O52,Zr3C44FH20N5O26,O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-].[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)c(F)cc4cc(c3)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43 MOFid-v1.fcu.cat0,Zr.BJGAUOBYBUEMAP.GGPUOTZLBBPYNZ.MOFkey-v1.fcu,['[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43'],"['O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)c(F)cc4cc(c3)C(=O)[O-]']",O=N(=O)c1cc(ccc1C(=O)[O-])c1ccc(c(c1)N(=O)=O)C(=O)[O-].[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)c(F)cc4cc(c3)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,fcu,198,6.26787,10.21478,0.8935458413399081,4933.296379637591,C2,5,monoclinic,2,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zr_sv 04Jan2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[1, 1, 1]",True,False,-1462.55048823,-12.88256,-1449.66792823,0.0,2.3616330000000003,-1.10465,-2.616283,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-1ebeece,gmof_Uio66Zr-irmof20_A-irmof8_A_No297,Zr6C56H28O42S10,Zr3C28H14O21S5,[O-]C(=O)c1cc(C)c2c(c1C)c(C)cc(c2C)C(=O)[O-].[O-]C(=O)c1sc2c(c1O)sc(c2O)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43 MOFid-v1.fcu.cat0,Zr.NCOKCSJHVPLBEU.WNEUPRVFTKYNCJ.MOFkey-v1.fcu,['[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43'],"['[O-]C(=O)c1cc(C)c2c(c1C)c(C)cc(c2C)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1O)sc(c2O)C(=O)[O-]']",[O-]C(=O)c1cc(C)c2c(c1C)c(C)cc(c2C)C(=O)[O-].[O-]C(=O)c1sc2c(c1O)sc(c2O)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,fcu,142,4.68841,8.354,1.1593807514447907,3209.402831453084,C2,5,monoclinic,2,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zr_sv 04Jan2005', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1033.40099051,-10.33523,-1023.06576051,0.0,3.021505,0.509294,-1.662211,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-fbf9a0d,gmof_Zn2O8-ADC_A-irmof7_A_No261,Zn4C60F4H36O16,ZnC15FH9O4,,,"['[Zn]', '[Zn][Zn]']","['CC(=C(c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cc(F)c(c2)F)C(=O)[O-]']",CC(=C(c1ccc(cc1)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cc(F)c(c2)F)C(=O)[O-].[Zn].[Zn][Zn],,120,6.67143,7.02099,1.020447496677603,2197.7000072897213,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[3, 2, 1]",True,False,-813.88857802,-7.58718,-806.30139802,0.0,3.357214,0.178546,-2.328668,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
qmof-5765a43,gmof_Zn2O8-ADC_A-irmof8_A_No697,Zn4C56H36N4O20,ZnC14H9NO5,[O-]C(=O)c1cc(O)c2c(c1)c(O)cc(c2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)C=Cc1ccc(c(c1)N)C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat0,Zn.NYYDJNCUEKKYEX.POXYDFYKMVBSTR.MOFkey-v1.sql,['[Zn][Zn]'],"['[O-]C(=O)c1cc(O)c2c(c1)c(O)cc(c2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1N)C=Cc1ccc(c(c1)N)C(=O)[O-]']",[O-]C(=O)c1cc(O)c2c(c1)c(O)cc(c2)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)C=Cc1ccc(c(c1)N)C(=O)[O-].[Zn][Zn],sql,120,9.79402,11.43734,0.5684556402469437,3933.421024595189,Pm,6,monoclinic,m,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-821.98695429,-5.82005,-816.1669042899999,0.0,2.9852220000000003,-1.380975,-3.516197,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-75c6f95,gmof_Zn2O8-ADC_A-irmof8_A_No986,Zn4C56H32O40S4,ZnC14H8O10S,[O-]C(=O)c1c(O)c(O)c2c(c1O)c(O)c(c(c2O)C(=O)[O-])O.[O-]C(=O)c1ccc(cc1S([O])(O)[O])C=Cc1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat0,Zn.CCBOMLVCTISCKD.OVZFRRVHTQARBL.MOFkey-v1.sql,['[Zn][Zn]'],"['[O-]C(=O)c1c(O)c(O)c2c(c1O)c(O)c(c(c2O)C(=O)[O-])O', '[O-]C(=O)c1ccc(cc1S([O])(O)[O])C=Cc1ccc(c(c1)S([O])(O)[O])C(=O)[O-]']",[O-]C(=O)c1c(O)c(O)c2c(c1O)c(O)c(c(c2O)C(=O)[O-])O.[O-]C(=O)c1ccc(cc1S([O])(O)[O])C=Cc1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[Zn][Zn],sql,136,9.8298,11.60272,0.7640684779711784,3770.05357544312,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[3, 2, 1]",True,False,-922.71199303,-7.83958,-914.87241303,0.0,1.3778899999999998,-1.640944,-2.168834,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74
qmof-42e7848,gmof_Zn2O8-irmof8_A-imdb_No20,Zn4C48H24O40S8,ZnC12H6O10S2,[O-]C(=O)c1cc2c(c(c1)S(O)([O])[O])cc(cc2S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1cc2c(c(c1)S([O])(O)[O])cc(cc2S([O])([O])O)C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat0,Zn.NHFNFSBFMNUMJV.MOFkey-v1.sql,['[Zn][Zn]'],"['[O-]C(=O)c1cc2c(c(c1)S(O)([O])[O])cc(cc2S([O])(O)[O])C(=O)[O-]', '[O-]C(=O)c1cc2c(c(c1)S([O])(O)[O])cc(cc2S([O])([O])O)C(=O)[O-]']",[O-]C(=O)c1cc2c(c(c1)S(O)([O])[O])cc(cc2S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1cc2c(c(c1)S([O])(O)[O])cc(cc2S([O])([O])O)C(=O)[O-].[Zn][Zn],sql,124,7.93505,9.52095,0.8013778297341412,3644.49333019064,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-835.57368134,-7.48401,-828.08967134,0.0,3.612284,-1.661791,-4.424075,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-58f416c,gmof_Zn4O13-BDC_A-irmof20_A_No590,Zn16Br8C96H24O64S20,Zn4Br2C24H6O16S5,[O-]C(=O)c1ccc(c(c1)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,Zn.QAZOBIKUQOSZOB.QJEJXTIERNMMOR.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1ccc(c(c1)S(O)([O])[O])C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)S([O])(O)[O])C(=O)[O-]', '[O-]C(=O)c1sc2c(c1)sc(c2Br)C(=O)[O-]']",[O-]C(=O)c1ccc(c(c1)S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1ccc(c(c1)S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,228,8.04689,16.20204,0.6672867485675352,11268.536270145672,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'Br 06Sep2000', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1531.17911316,-14.44595,-1516.73316316,0.0,3.010501,-2.041538,-4.202039,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76
qmof-e5121a9,gmof_ZnN4-SiF6-ADC_No1,ZnC24F6H20N4Si,ZnC24F6H20N4Si,[Zn].n1ccc(cc1)C=Cc1ccncc1 MOFid-v1.sql.cat0,Zn.MGFJDEHFNMWYBD.MOFkey-v1.sql,['[Zn]'],['n1ccc(cc1)C=Cc1ccncc1'],[Zn].n1ccc(cc1)C=Cc1ccncc1,sql,56,10.35679,11.56374,0.6470314543939326,1467.7920993454468,C2/m,12,monoclinic,2/m,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'Si 05Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'F 08Apr2002']",520,"[3, 2, 2]",True,False,-365.37656999,-2.96352,-362.41304999,0.0,3.07928,-1.504563,-3.733843,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-2fe05e8,gmof_ZnN4-SiF6-ADC_No11,ZnC24F6H16N8O8Si,ZnC24F6H16N8O8Si,O=N(=O)C(=C(c1ccncc1)N(=O)=O)c1ccncc1.[Zn] MOFid-v1.sql.cat0,Zn.ARZOQIOSPZEJJH.MOFkey-v1.sql,['[Zn]'],['O=N(=O)C(=C(c1ccncc1)N(=O)=O)c1ccncc1'],O=N(=O)C(=C(c1ccncc1)N(=O)=O)c1ccncc1.[Zn],sql,64,8.39684,9.10542,0.8823356195741132,1415.0947261052302,C2,5,monoclinic,2,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Zn 06Sep2000', 'Si 05Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[3, 2, 2]",True,False,-425.60725135,-3.80168,-421.80557135,0.0,2.661898,-1.652694,-3.464592,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-9f8e842,mof74_227_all_conf_0_0,Mg6C36H12O18,MgC6H2O3,,,['[Mg]'],['[O-]C(=O)c1cc2cc([O])c(cc2cc1[O])C(=O)[O-]'],[Mg].[O-]C(=O)c1cc2cc([O])c(cc2cc1[O])C(=O)[O-],,72,15.33609,15.93259,0.6554809098012712,2225.009010963343,R-3,148,trigonal,-3,False,Haranczyk_MOF74,https://doi.org/10.1039/C6SC01477A,PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-528.50397694,-5.06818,-523.43579694,0.0,2.619352,-1.078054,-2.847406,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
qmof-976b7ca,tobacco_SR_cut_v1-8c_Hf_1_Ch_v2-3c_pyrrole_Ch_1TrU_Ch_2x2x2,Hf6C44H24N4O32,Hf3C22H12N2O16,O[Hf]123([OH2])[OH]4[Hf]56[O]3[Hf]37([OH]2[Hf]28[O]1[Hf]14([O]6[Hf]([OH]53)([OH]21)([O]78)([OH2])O)([OH2])O)([OH2])O.[O-]C(=O)C#Cn1c(C#Cc2ccc(n2C#CC(=O)[O-])C#CC(=O)[O-])ccc1C#CC(=O)[O-] MOFid-v1.scu.cat0,Hf.MOQPSDJXUUBZHO.MOFkey-v1.scu,['O[Hf]123([OH2])[OH]4[Hf]56[O]3[Hf]37([OH]2[Hf]28[O]1[Hf]14([O]6[Hf]([OH]53)([OH]21)([O]78)([OH2])O)([OH2])O)([OH2])O'],['[O-]C(=O)C#Cn1c(C#Cc2ccc(n2C#CC(=O)[O-])C#CC(=O)[O-])ccc1C#CC(=O)[O-]'],O[Hf]123([OH2])[OH]4[Hf]56[O]3[Hf]37([OH]2[Hf]28[O]1[Hf]14([O]6[Hf]([OH]53)([OH]21)([O]78)([OH2])O)([OH2])O)([OH2])O.[O-]C(=O)C#Cn1c(C#Cc2ccc(n2C#CC(=O)[O-])C#CC(=O)[O-])ccc1C#CC(=O)[O-],scu,110,10.71299,11.93793,1.2101100397083064,3007.3730300327297,P1,1,triclinic,1,False,Anderson,https://doi.org/10.17605/OSF.IO/7DGVY,PBE-D3BJ,"['Hf_pv 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-826.77394324,-7.09984,-819.67410324,0.0,2.411894,-1.329532,-2.891426,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-0bbf75f,tobacco_SR_rtl_v1-3c_pyrrole_Ch_v2-6c_Zr_1_Ch_1TrU_Ch_2x2x2,Zr12C52H52N4O64,Zr3C13H13NO16,O[Zr]123([OH2])[OH]4[Zr]56([O]3[Zr]37([OH]2[Zr]28([O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH2])[OH2])([OH2])(O)O)O)([OH2])(O)O)[OH2].O[Zr]123([OH2])[OH]4[Zr]56([O]3[Zr]37([OH]2[Zr]28([O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH])O)([OH2])([OH2])O)O)([OH])([OH2])O)[OH2].[O-]C(=O)C#Cn1c(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[O-]C(=O)C#Cn1c([C]=C=[C](=O)[O-])ccc1C#CC(=O)[O-].[O-]C(=O)[C]=C=C1C=C[C](N1C#CC(=O)[O-])[C]=C=[C](=O)[O-] MOFid-v1.rtl.cat0,Zr.GAVBFDBCJLRFSS.XUYDZIFTSMPHQT.MOFkey-v1.rtl,"['O[Zr]123([OH2])[OH]4[Zr]56([O]3[Zr]37([OH]2[Zr]28([O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH2])[OH2])([OH2])(O)O)O)([OH2])(O)O)[OH2]', 'O[Zr]123([OH2])[OH]4[Zr]56([O]3[Zr]37([OH]2[Zr]28([O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH])O)([OH2])([OH2])O)O)([OH])([OH2])O)[OH2]']","['[O-]C(=O)C#Cn1c(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', '[O-]C(=O)C#Cn1c([C]=C=[C](=O)[O-])ccc1C#CC(=O)[O-]', '[O-]C(=O)[C]=C=C1C=C[C](N1C#CC(=O)[O-])[C]=C=[C](=O)[O-]']",O[Zr]123([OH2])[OH]4[Zr]56([O]3[Zr]37([OH]2[Zr]28([O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH2])[OH2])([OH2])(O)O)O)([OH2])(O)O)[OH2].O[Zr]123([OH2])[OH]4[Zr]56([O]3[Zr]37([OH]2[Zr]28([O]1[Zr]14([O]6[Zr]([OH]53)([OH]21)([O]78)([OH])O)([OH2])([OH2])O)O)([OH])([OH2])O)[OH2].[O-]C(=O)C#Cn1c(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[O-]C(=O)C#Cn1c([C]=C=[C](=O)[O-])ccc1C#CC(=O)[O-].[O-]C(=O)[C]=C=C1C=C[C](N1C#CC(=O)[O-])[C]=C=[C](=O)[O-],rtl,184,8.69717,10.37999,0.8530184984362673,5551.191520959629,P1,1,triclinic,1,False,Anderson,https://doi.org/10.17605/OSF.IO/7DGVY,PBE-D3BJ,"['Zr_sv 04Jan2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1301.19705569,-11.21179,-1289.98526569,0.0,2.851635,-1.377478,-3.379113,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
